metric,value,model
auc_roc,0.9991007194244604,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9964285714285714,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991039426523298,qwen-2.5
auc_roc,0.9982078853046594,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982014388489209,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.998211091234347,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9991039426523298,qwen-2.5
auc_roc,0.9982206405693951,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9991023339317774,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982078853046594,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9991007194244604,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991023339317774,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982046678635548,qwen-2.5
auc_roc,0.9982300884955752,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.998211091234347,qwen-2.5
auc_roc,0.999113475177305,qwen-2.5
auc_roc,0.9982014388489209,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9973451327433629,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.998211091234347,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9991150442477876,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991023339317774,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.9982206405693951,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.999113475177305,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991023339317774,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.997335701598579,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9991023339317774,qwen-2.5
auc_roc,0.9982206405693951,qwen-2.5
auc_roc,0.9973309608540925,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.998211091234347,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9982206405693951,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,0.999113475177305,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991039426523298,qwen-2.5
auc_roc,0.9973214285714286,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,0.9973309608540925,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991039426523298,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,0.9973309608540925,qwen-2.5
auc_roc,0.9991023339317774,qwen-2.5
auc_roc,0.999113475177305,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982300884955752,qwen-2.5
auc_roc,0.9973262032085561,qwen-2.5
auc_roc,0.9991039426523298,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9982206405693951,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,0.998211091234347,qwen-2.5
auc_roc,0.9982078853046594,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.99822695035461,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9991023339317774,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.9982238010657193,qwen-2.5
auc_roc,0.999113475177305,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982046678635548,qwen-2.5
auc_roc,0.998211091234347,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.999113475177305,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9973262032085561,qwen-2.5
auc_roc,0.9982238010657193,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9955436720142603,qwen-2.5
auc_roc,0.9991039426523298,qwen-2.5
auc_roc,0.9981949458483754,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,0.9991007194244604,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991039426523298,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991039426523298,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9981981981981982,qwen-2.5
auc_roc,0.999113475177305,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.9982078853046594,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9982078853046594,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.998211091234347,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,0.9973309608540925,qwen-2.5
auc_roc,0.9973118279569892,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,0.9973262032085561,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9982238010657193,qwen-2.5
auc_roc,0.9991007194244604,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991039426523298,qwen-2.5
auc_roc,0.9982078853046594,qwen-2.5
auc_roc,0.9991039426523298,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9973262032085561,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9982046678635548,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982046678635548,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9973262032085561,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991007194244604,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982046678635548,qwen-2.5
auc_roc,0.9991039426523298,qwen-2.5
auc_roc,0.9991039426523298,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9991150442477876,qwen-2.5
auc_roc,0.9982238010657193,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.998211091234347,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9990990990990991,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991023339317774,qwen-2.5
auc_roc,0.9991039426523298,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982078853046594,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.998211091234347,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,0.9964221824686941,qwen-2.5
auc_roc,0.9973118279569892,qwen-2.5
auc_roc,0.9982078853046594,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,0.9991023339317774,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991023339317774,qwen-2.5
auc_roc,0.9973070017953322,qwen-2.5
auc_roc,0.9991007194244604,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982174688057042,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.998211091234347,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,0.9973214285714286,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.997335701598579,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9982046678635548,qwen-2.5
auc_roc,0.9964285714285714,qwen-2.5
auc_roc,0.9991071428571429,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9973309608540925,qwen-2.5
auc_roc,0.9982046678635548,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982142857142857,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9991119005328597,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9973214285714286,qwen-2.5
auc_roc,1.0,qwen-2.5
auc_roc,0.9982206405693951,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.9982206405693951,qwen-2.5
auc_roc,0.9973214285714286,qwen-2.5
auc_roc,0.9973166368515205,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.999113475177305,qwen-2.5
auc_roc,0.997335701598579,qwen-2.5
auc_roc,0.9991055456171735,qwen-2.5
auc_roc,0.9991103202846975,qwen-2.5
auc_roc,0.999108734402852,qwen-2.5
auc_roc,0.9982206405693951,qwen-2.5
