Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
"2024-04-15,7:45 AM,11캜,11캜,100 %,ESE,7 km/h,0 km/h,""1,017.28 hPa"",0.0 mm,Mist"
"2024-04-15,8:15 AM,13캜,13캜,100 %,ESE,7 km/h,0 km/h,""1,017.28 hPa"",0.0 mm,Fair"
"2024-04-15,8:45 AM,14캜,14캜,100 %,ESE,7 km/h,0 km/h,""1,017.28 hPa"",0.0 mm,Fair"
"2024-04-15,9:15 AM,15캜,14캜,94 %,ESE,6 km/h,0 km/h,""1,017.28 hPa"",0.0 mm,Fair"
"2024-04-15,9:45 AM,17캜,15캜,88 %,S,6 km/h,0 km/h,""1,017.28 hPa"",0.0 mm,Fair"
"2024-04-15,10:15 AM,17캜,14캜,82 %,S,2 km/h,0 km/h,""1,017.28 hPa"",0.0 mm,Fair"
"2024-04-15,10:45 AM,19캜,13캜,68 %,VAR,4 km/h,0 km/h,""1,017.28 hPa"",0.0 mm,Fair"
"2024-04-15,11:15 AM,20캜,14캜,68 %,VAR,6 km/h,0 km/h,""1,017.28 hPa"",0.0 mm,Fair"
"2024-04-15,11:45 AM,20캜,14캜,68 %,NW,6 km/h,0 km/h,""1,017.28 hPa"",0.0 mm,Fair"
"2024-04-15,12:15 PM,20캜,16캜,78 %,WNW,13 km/h,0 km/h,""1,016.28 hPa"",0.0 mm,Fair"
"2024-04-15,12:45 PM,21캜,15캜,68 %,W,17 km/h,0 km/h,""1,016.28 hPa"",0.0 mm,Fair"
"2024-04-15,1:15 PM,20캜,15캜,73 %,W,15 km/h,0 km/h,""1,015.28 hPa"",0.0 mm,Fair"
"2024-04-15,1:45 PM,20캜,14캜,68 %,W,17 km/h,0 km/h,""1,015.28 hPa"",0.0 mm,Fair"
"2024-04-15,2:15 PM,20캜,12캜,60 %,W,17 km/h,0 km/h,""1,015.28 hPa"",0.0 mm,Fair"
"2024-04-15,2:45 PM,21캜,11캜,53 %,W,13 km/h,0 km/h,""1,014.28 hPa"",0.0 mm,Fair"
"2024-04-15,3:15 PM,21캜,10캜,49 %,W,13 km/h,0 km/h,""1,014.28 hPa"",0.0 mm,Fair"
"2024-04-15,3:45 PM,21캜,10캜,49 %,W,15 km/h,0 km/h,""1,013.28 hPa"",0.0 mm,Fair"
"2024-04-15,4:15 PM,20캜,9캜,49 %,W,13 km/h,0 km/h,""1,013.28 hPa"",0.0 mm,Fair"
"2024-04-15,4:45 PM,20캜,9캜,49 %,WNW,13 km/h,0 km/h,""1,013.28 hPa"",0.0 mm,Fair"
"2024-04-15,5:15 PM,20캜,9캜,49 %,W,9 km/h,0 km/h,""1,012.28 hPa"",0.0 mm,Fair"
"2024-04-15,5:45 PM,20캜,9캜,49 %,W,7 km/h,0 km/h,""1,012.28 hPa"",0.0 mm,Fair"
"2024-04-15,6:15 PM,19캜,12캜,64 %,SSW,7 km/h,0 km/h,""1,011.28 hPa"",0.0 mm,Fair"
"2024-04-15,6:45 PM,19캜,12캜,64 %,VAR,4 km/h,0 km/h,""1,011.28 hPa"",0.0 mm,Fair"
"2024-04-15,7:15 PM,17캜,12캜,72 %,E,4 km/h,0 km/h,""1,011.28 hPa"",0.0 mm,Fair"
"2024-04-15,7:45 PM,17캜,11캜,68 %,ENE,2 km/h,0 km/h,""1,011.28 hPa"",0.0 mm,Fair"
"2024-04-15,8:15 PM,15캜,12캜,82 %,WSW,7 km/h,0 km/h,""1,011.28 hPa"",0.0 mm,Fair"
"2024-04-15,8:45 PM,14캜,12캜,88 %,SE,9 km/h,0 km/h,""1,011.28 hPa"",0.0 mm,Fair"
"2024-04-15,9:15 PM,15캜,13캜,88 %,WSW,4 km/h,0 km/h,""1,011.28 hPa"",0.0 mm,Fair"
"2024-04-15,9:45 PM,15캜,14캜,94 %,ESE,6 km/h,0 km/h,""1,011.28 hPa"",0.0 mm,Fair"
"2024-04-15,10:15 PM,14캜,14캜,100 %,ESE,6 km/h,0 km/h,""1,010.28 hPa"",0.0 mm,Fair"
"2024-04-15,10:45 PM,15캜,14캜,94 %,NE,7 km/h,0 km/h,""1,010.28 hPa"",0.0 mm,Fair"
"2024-04-15,11:15 PM,13캜,13캜,100 %,SW,7 km/h,0 km/h,""1,021.27 hPa"",0.0 mm,Mist"
"2024-04-15,11:45 PM,13캜,13캜,100 %,VAR,2 km/h,0 km/h,""1,021.27 hPa"",0.0 mm,Fog"
"2024-04-16,12:15 AM,15캜,14캜,94 %,NE,7 km/h,0 km/h,""1,009.28 hPa"",0.0 mm,Fair"
"2024-04-16,12:45 AM,14캜,13캜,94 %,E,4 km/h,0 km/h,""1,009.28 hPa"",0.0 mm,Fair"
"2024-04-16,1:15 AM,13캜,13캜,100 %,ESE,4 km/h,0 km/h,""1,009.28 hPa"",0.0 mm,Fair"
"2024-04-16,1:45 AM,13캜,13캜,100 %,E,4 km/h,0 km/h,""1,009.28 hPa"",0.0 mm,Fair"
"2024-04-16,2:15 AM,13캜,12캜,94 %,ENE,6 km/h,0 km/h,""1,008.28 hPa"",0.0 mm,Fair"
"2024-04-16,2:45 AM,13캜,12캜,94 %,ENE,6 km/h,0 km/h,""1,008.28 hPa"",0.0 mm,Fair"
"2024-04-16,3:15 AM,13캜,12캜,94 %,E,4 km/h,0 km/h,""1,007.28 hPa"",0.0 mm,Fair"
"2024-04-16,3:45 AM,11캜,11캜,100 %,SE,6 km/h,0 km/h,""1,006.28 hPa"",0.0 mm,Fair"
"2024-04-16,4:15 AM,11캜,10캜,94 %,SSE,6 km/h,0 km/h,""1,006.28 hPa"",0.0 mm,Fair"
"2024-04-16,4:45 AM,11캜,10캜,94 %,ESE,6 km/h,0 km/h,""1,006.28 hPa"",0.0 mm,Fair"
"2024-04-16,5:15 AM,14캜,12캜,88 %,WSW,20 km/h,0 km/h,""1,005.28 hPa"",0.0 mm,Fair"
"2024-04-16,5:45 AM,15캜,13캜,88 %,WSW,20 km/h,0 km/h,""1,005.28 hPa"",0.0 mm,Fair"
"2024-04-16,6:15 AM,15캜,12캜,82 %,W,26 km/h,0 km/h,""1,004.28 hPa"",0.0 mm,Fair"
"2024-04-16,6:45 AM,15캜,12캜,82 %,WSW,28 km/h,0 km/h,""1,004.28 hPa"",0.0 mm,Fair"
"2024-04-16,7:15 AM,16캜,12캜,77 %,SSW,28 km/h,0 km/h,""1,004.28 hPa"",0.0 mm,Fair"
"2024-04-16,7:45 AM,16캜,12캜,77 %,SSW,26 km/h,0 km/h,""1,003.29 hPa"",0.0 mm,Partly Cloudy"
"2024-04-16,8:15 AM,17캜,12캜,72 %,SSW,26 km/h,0 km/h,""1,003.29 hPa"",0.0 mm,Partly Cloudy"
"2024-04-16,8:45 AM,17캜,12캜,72 %,WSW,28 km/h,0 km/h,""1,003.29 hPa"",0.0 mm,Partly Cloudy"
"2024-04-16,9:15 AM,17캜,11캜,68 %,WSW,33 km/h,54 km/h,""1,002.29 hPa"",0.0 mm,Mostly Cloudy / Windy"
"2024-04-16,9:45 AM,17캜,11캜,68 %,SSW,37 km/h,0 km/h,""1,002.29 hPa"",0.0 mm,Partly Cloudy / Windy"
"2024-04-16,10:15 AM,16캜,10캜,68 %,SSW,30 km/h,0 km/h,""1,002.29 hPa"",0.0 mm,Partly Cloudy"
"2024-04-16,10:45 AM,17캜,11캜,68 %,WSW,33 km/h,0 km/h,""1,002.29 hPa"",0.0 mm,Mostly Cloudy / Windy"
"2024-04-16,11:15 AM,17캜,10캜,63 %,WSW,35 km/h,0 km/h,""1,002.29 hPa"",0.0 mm,Mostly Cloudy / Windy"
"2024-04-16,11:45 AM,17캜,10캜,63 %,SSW,33 km/h,0 km/h,""1,002.29 hPa"",0.0 mm,Mostly Cloudy / Windy"
"2024-04-16,12:15 PM,17캜,10캜,63 %,WSW,37 km/h,0 km/h,""1,002.29 hPa"",0.0 mm,Mostly Cloudy / Windy"
"2024-04-16,12:45 PM,16캜,10캜,68 %,WSW,33 km/h,0 km/h,""1,001.29 hPa"",0.0 mm,Mostly Cloudy / Windy"
"2024-04-16,1:15 PM,17캜,11캜,68 %,WSW,37 km/h,0 km/h,""1,001.29 hPa"",0.0 mm,Mostly Cloudy / Windy"
"2024-04-16,1:45 PM,17캜,11캜,68 %,SW,31 km/h,0 km/h,""1,001.29 hPa"",0.0 mm,Partly Cloudy"
"2024-04-16,2:15 PM,16캜,11캜,72 %,WSW,35 km/h,0 km/h,""1,001.29 hPa"",0.0 mm,Partly Cloudy / Windy"
"2024-04-16,2:45 PM,17캜,12캜,72 %,WSW,31 km/h,0 km/h,""1,000.29 hPa"",0.0 mm,Partly Cloudy"
"2024-04-16,3:15 PM,17캜,12캜,72 %,W,31 km/h,0 km/h,""1,000.29 hPa"",0.0 mm,Partly Cloudy"
"2024-04-16,3:45 PM,17캜,12캜,72 %,W,28 km/h,0 km/h,""1,000.29 hPa"",0.0 mm,Mostly Cloudy"
"2024-04-16,4:15 PM,17캜,12캜,72 %,SW,26 km/h,0 km/h,""1,000.29 hPa"",0.0 mm,Mostly Cloudy"
"2024-04-16,4:45 PM,17캜,12캜,72 %,W,22 km/h,0 km/h,""1,000.29 hPa"",0.0 mm,Mostly Cloudy"
"2024-04-16,5:15 PM,17캜,12캜,72 %,W,20 km/h,0 km/h,""1,000.29 hPa"",0.0 mm,Mostly Cloudy"
"2024-04-16,5:45 PM,16캜,12캜,77 %,W,20 km/h,0 km/h,""1,000.29 hPa"",0.0 mm,Partly Cloudy"
"2024-04-16,6:15 PM,15캜,12캜,82 %,W,17 km/h,0 km/h,""1,000.29 hPa"",0.0 mm,Partly Cloudy"
"2024-04-16,6:45 PM,15캜,12캜,82 %,W,17 km/h,0 km/h,""1,000.29 hPa"",0.0 mm,Light Rain"
"2024-04-16,7:15 PM,15캜,12캜,82 %,W,11 km/h,0 km/h,""1,000.29 hPa"",0.0 mm,Light Rain"
"2024-04-16,7:45 PM,15캜,12캜,82 %,WSW,7 km/h,0 km/h,""1,000.29 hPa"",0.0 mm,Mostly Cloudy"
"2024-04-16,8:15 PM,15캜,13캜,88 %,VAR,2 km/h,0 km/h,""1,001.29 hPa"",0.0 mm,Partly Cloudy"
"2024-04-16,8:45 PM,14캜,13캜,94 %,VAR,4 km/h,0 km/h,""1,001.29 hPa"",0.0 mm,Fair"
"2024-04-16,9:15 PM,13캜,13캜,100 %,W,6 km/h,0 km/h,""1,001.29 hPa"",0.0 mm,Fair"
"2024-04-16,9:45 PM,13캜,12캜,94 %,CALM,0 km/h,0 km/h,""1,001.29 hPa"",0.0 mm,Fair"
"2024-04-16,10:15 PM,11캜,11캜,100 %,SE,9 km/h,0 km/h,""1,001.29 hPa"",0.0 mm,Fair"
"2024-04-16,10:45 PM,11캜,11캜,100 %,SSE,7 km/h,0 km/h,""1,001.29 hPa"",0.0 mm,Fair"
"2024-04-16,11:15 PM,15캜,14캜,94 %,NE,9 km/h,0 km/h,""1,010.28 hPa"",0.0 mm,Fair"
"2024-04-16,11:45 PM,16캜,14캜,88 %,NE,7 km/h,0 km/h,""1,009.28 hPa"",0.0 mm,Fair"
"2024-04-17,12:15 AM,11캜,11캜,100 %,ESE,11 km/h,0 km/h,""1,001.29 hPa"",0.0 mm,Fair"
"2024-04-17,12:45 AM,11캜,11캜,100 %,ESE,11 km/h,0 km/h,""1,001.29 hPa"",0.0 mm,Fair"
"2024-04-17,1:15 AM,11캜,11캜,100 %,SE,17 km/h,0 km/h,""1,001.29 hPa"",0.0 mm,Fair"
"2024-04-17,1:45 AM,11캜,10캜,94 %,SE,17 km/h,0 km/h,""1,001.29 hPa"",0.0 mm,Fair"
"2024-04-17,2:15 AM,11캜,9캜,88 %,SE,17 km/h,0 km/h,""1,001.29 hPa"",0.0 mm,Partly Cloudy"
"2024-04-17,2:45 AM,11캜,9캜,88 %,ESE,20 km/h,0 km/h,""1,001.29 hPa"",0.0 mm,Fair"
"2024-04-17,3:15 AM,11캜,9캜,88 %,SE,19 km/h,0 km/h,""1,001.29 hPa"",0.0 mm,Fair"
"2024-04-17,3:45 AM,11캜,7캜,76 %,E,9 km/h,0 km/h,""1,001.29 hPa"",0.0 mm,Fair"
"2024-04-17,4:15 AM,11캜,7캜,76 %,E,15 km/h,0 km/h,""1,001.29 hPa"",0.0 mm,Fair"
"2024-04-17,4:45 AM,11캜,7캜,76 %,ENE,6 km/h,0 km/h,""1,002.29 hPa"",0.0 mm,Fair"
"2024-04-17,5:15 AM,10캜,7캜,82 %,VAR,7 km/h,0 km/h,""1,002.29 hPa"",0.0 mm,Fair"
"2024-04-17,5:45 AM,9캜,7캜,87 %,VAR,4 km/h,0 km/h,""1,002.29 hPa"",0.0 mm,Fair"
"2024-04-17,6:15 AM,9캜,7캜,87 %,SE,7 km/h,0 km/h,""1,002.29 hPa"",0.0 mm,Fair"
"2024-04-17,6:45 AM,10캜,8캜,87 %,ESE,11 km/h,0 km/h,""1,002.29 hPa"",0.0 mm,Fair"
"2024-04-17,7:15 AM,11캜,7캜,76 %,ENE,7 km/h,0 km/h,""1,002.29 hPa"",0.0 mm,Fair"
"2024-04-17,7:45 AM,12캜,7캜,72 %,VAR,2 km/h,0 km/h,""1,002.29 hPa"",0.0 mm,Fair"
"2024-04-17,8:15 AM,13캜,8캜,72 %,SE,9 km/h,0 km/h,""1,002.29 hPa"",0.0 mm,Fair"
"2024-04-17,8:45 AM,14캜,8캜,67 %,SE,11 km/h,0 km/h,""1,002.29 hPa"",0.0 mm,Fair"
"2024-04-17,9:15 AM,15캜,7캜,59 %,SE,7 km/h,0 km/h,""1,003.29 hPa"",0.0 mm,Fair"
"2024-04-17,9:45 AM,15캜,7캜,59 %,SE,7 km/h,0 km/h,""1,003.29 hPa"",0.0 mm,Fair"
"2024-04-17,10:15 AM,16캜,7캜,55 %,VAR,6 km/h,0 km/h,""1,003.29 hPa"",0.0 mm,Fair"
"2024-04-17,10:45 AM,16캜,6캜,52 %,NW,15 km/h,0 km/h,""1,003.29 hPa"",0.0 mm,Fair"
"2024-04-17,11:15 AM,15캜,5캜,51 %,WNW,15 km/h,0 km/h,""1,002.29 hPa"",0.0 mm,Fair"
"2024-04-17,11:45 AM,17캜,8캜,55 %,W,22 km/h,0 km/h,""1,002.29 hPa"",0.0 mm,Fair"
"2024-04-17,12:15 PM,16캜,8캜,59 %,WNW,20 km/h,0 km/h,""1,002.29 hPa"",0.0 mm,Fair"
"2024-04-17,12:45 PM,16캜,9캜,63 %,W,20 km/h,0 km/h,""1,002.29 hPa"",0.0 mm,Fair"
"2024-04-17,1:15 PM,17캜,8캜,55 %,W,19 km/h,0 km/h,""1,002.29 hPa"",0.0 mm,Fair"
"2024-04-17,1:45 PM,17캜,5캜,45 %,N,19 km/h,0 km/h,""1,002.29 hPa"",0.0 mm,Fair"
"2024-04-17,2:15 PM,18캜,6캜,45 %,NNW,13 km/h,0 km/h,""1,002.29 hPa"",0.0 mm,Fair"
"2024-04-17,2:45 PM,18캜,4캜,40 %,WNW,17 km/h,0 km/h,""1,002.29 hPa"",0.0 mm,Fair"
"2024-04-17,3:15 PM,18캜,4캜,40 %,W,17 km/h,0 km/h,""1,002.29 hPa"",0.0 mm,Fair"
"2024-04-17,3:45 PM,18캜,2캜,34 %,W,11 km/h,0 km/h,""1,002.29 hPa"",0.0 mm,Fair"
"2024-04-17,4:15 PM,18캜,-2캜,26 %,WNW,17 km/h,0 km/h,""1,002.29 hPa"",0.0 mm,Fair"
"2024-04-17,4:45 PM,17캜,-2캜,27 %,N,22 km/h,0 km/h,""1,002.29 hPa"",0.0 mm,Fair"
"2024-04-17,5:15 PM,16캜,2캜,39 %,ENE,17 km/h,0 km/h,""1,002.29 hPa"",0.0 mm,Fair"
"2024-04-17,5:45 PM,14캜,2캜,44 %,ESE,9 km/h,0 km/h,""1,002.29 hPa"",0.0 mm,Partly Cloudy"
"2024-04-17,6:15 PM,14캜,4캜,51 %,SE,9 km/h,0 km/h,""1,003.29 hPa"",0.0 mm,Partly Cloudy"
"2024-04-17,6:45 PM,14캜,8캜,67 %,SSE,9 km/h,0 km/h,""1,003.29 hPa"",0.0 mm,Partly Cloudy"
"2024-04-17,7:15 PM,13캜,9캜,77 %,S,9 km/h,0 km/h,""1,003.29 hPa"",0.0 mm,Partly Cloudy"
"2024-04-17,7:45 PM,12캜,8캜,77 %,E,11 km/h,0 km/h,""1,004.28 hPa"",0.0 mm,Partly Cloudy"
"2024-04-17,8:15 PM,12캜,7캜,72 %,NNE,19 km/h,0 km/h,""1,005.28 hPa"",0.0 mm,Partly Cloudy"
"2024-04-17,8:45 PM,12캜,9캜,82 %,E,11 km/h,0 km/h,""1,005.28 hPa"",0.0 mm,Partly Cloudy"
"2024-04-17,9:15 PM,11캜,9캜,88 %,ENE,11 km/h,0 km/h,""1,005.28 hPa"",0.0 mm,Partly Cloudy"
"2024-04-17,9:45 PM,11캜,6캜,71 %,E,11 km/h,0 km/h,""1,005.28 hPa"",0.0 mm,Partly Cloudy"
"2024-04-17,10:15 PM,11캜,6캜,71 %,E,6 km/h,0 km/h,""1,005.28 hPa"",0.0 mm,Partly Cloudy"
"2024-04-17,10:45 PM,11캜,8캜,82 %,S,7 km/h,0 km/h,""1,005.28 hPa"",0.0 mm,Partly Cloudy"
"2024-04-17,11:15 PM,11캜,11캜,100 %,ESE,6 km/h,0 km/h,""1,001.29 hPa"",0.0 mm,Fair"
"2024-04-17,11:45 PM,11캜,11캜,100 %,E,6 km/h,0 km/h,""1,001.29 hPa"",0.0 mm,Fair"
"2024-04-18,12:15 AM,10캜,7캜,82 %,E,9 km/h,0 km/h,""1,005.28 hPa"",0.0 mm,Fair"
"2024-04-18,12:45 AM,9캜,8캜,93 %,E,9 km/h,0 km/h,""1,005.28 hPa"",0.0 mm,Fair"
"2024-04-18,1:15 AM,9캜,9캜,100 %,E,9 km/h,0 km/h,""1,005.28 hPa"",0.0 mm,Fair"
"2024-04-18,1:45 AM,9캜,9캜,100 %,ESE,7 km/h,0 km/h,""1,005.28 hPa"",0.0 mm,Fair"
"2024-04-18,2:15 AM,9캜,9캜,100 %,SE,7 km/h,0 km/h,""1,005.28 hPa"",0.0 mm,Fair"
"2024-04-18,2:45 AM,9캜,8캜,93 %,ESE,7 km/h,0 km/h,""1,005.28 hPa"",0.0 mm,Mostly Cloudy"
"2024-04-18,3:15 AM,9캜,8캜,93 %,NNE,19 km/h,0 km/h,""1,004.28 hPa"",0.0 mm,Thunder"
"2024-04-18,3:45 AM,9캜,9캜,100 %,SSW,13 km/h,0 km/h,""1,005.28 hPa"",0.0 mm,Thunder"
"2024-04-18,4:15 AM,9캜,8캜,93 %,ESE,6 km/h,0 km/h,""1,005.28 hPa"",0.0 mm,Mostly Cloudy"
"2024-04-18,4:45 AM,9캜,8캜,93 %,ESE,7 km/h,0 km/h,""1,005.28 hPa"",0.0 mm,Thunder"
"2024-04-18,5:15 AM,9캜,8캜,93 %,E,6 km/h,0 km/h,""1,005.28 hPa"",0.0 mm,Mostly Cloudy"
"2024-04-18,5:45 AM,9캜,8캜,93 %,NNE,6 km/h,0 km/h,""1,005.28 hPa"",0.0 mm,Fair"
"2024-04-18,6:15 AM,9캜,8캜,93 %,E,7 km/h,0 km/h,""1,005.28 hPa"",0.0 mm,Fair"
"2024-04-18,6:45 AM,9캜,8캜,93 %,ESE,2 km/h,0 km/h,""1,005.28 hPa"",0.0 mm,Fair"
"2024-04-18,7:15 AM,10캜,9캜,94 %,VAR,4 km/h,0 km/h,""1,006.28 hPa"",0.0 mm,Fair"
"2024-04-18,7:45 AM,11캜,6캜,71 %,E,15 km/h,0 km/h,""1,006.28 hPa"",0.0 mm,Fair"
"2024-04-18,8:15 AM,12캜,6캜,67 %,E,17 km/h,0 km/h,""1,006.28 hPa"",0.0 mm,Fair"
"2024-04-18,8:45 AM,13캜,6캜,63 %,SE,15 km/h,0 km/h,""1,006.28 hPa"",0.0 mm,Partly Cloudy"
"2024-04-18,9:15 AM,13캜,7캜,67 %,SE,15 km/h,0 km/h,""1,006.28 hPa"",0.0 mm,Partly Cloudy"
"2024-04-18,9:45 AM,14캜,6캜,59 %,SE,11 km/h,0 km/h,""1,006.28 hPa"",0.0 mm,Partly Cloudy"
"2024-04-18,10:15 AM,15캜,6캜,55 %,ESE,11 km/h,0 km/h,""1,006.28 hPa"",0.0 mm,Partly Cloudy"
"2024-04-18,10:45 AM,15캜,3캜,45 %,ESE,15 km/h,0 km/h,""1,006.28 hPa"",0.0 mm,Partly Cloudy"
"2024-04-18,11:15 AM,15캜,3캜,45 %,ESE,9 km/h,0 km/h,""1,006.28 hPa"",0.0 mm,Mostly Cloudy"
"2024-04-18,11:45 AM,15캜,3캜,45 %,ESE,13 km/h,0 km/h,""1,006.28 hPa"",0.0 mm,Mostly Cloudy"
"2024-04-18,12:15 PM,13캜,5캜,58 %,NW,31 km/h,0 km/h,""1,006.28 hPa"",0.0 mm,Partly Cloudy"
"2024-04-18,12:45 PM,12캜,5캜,62 %,WNW,30 km/h,0 km/h,""1,006.28 hPa"",0.0 mm,Mostly Cloudy"
"2024-04-18,1:15 PM,11캜,6캜,71 %,NW,22 km/h,0 km/h,""1,006.28 hPa"",0.0 mm,Light Rain with Thunder"
"2024-04-18,1:45 PM,10캜,8캜,87 %,NNW,15 km/h,0 km/h,""1,006.28 hPa"",0.0 mm,Light Rain"
"2024-04-18,2:15 PM,9캜,9캜,100 %,NNW,31 km/h,0 km/h,""1,007.28 hPa"",0.0 mm,Light Rain"
"2024-04-18,2:45 PM,9캜,9캜,100 %,N,20 km/h,0 km/h,""1,006.28 hPa"",0.0 mm,Mostly Cloudy"
"2024-04-18,3:15 PM,9캜,8캜,93 %,NE,17 km/h,0 km/h,""1,006.28 hPa"",0.0 mm,Mostly Cloudy"
"2024-04-18,3:45 PM,10캜,8캜,87 %,NE,6 km/h,0 km/h,""1,007.28 hPa"",0.0 mm,Mostly Cloudy"
"2024-04-18,4:15 PM,10캜,8캜,87 %,SE,7 km/h,0 km/h,""1,007.28 hPa"",0.0 mm,Mostly Cloudy"
"2024-04-18,4:45 PM,10캜,8캜,87 %,ESE,13 km/h,0 km/h,""1,007.28 hPa"",0.0 mm,Light Rain"
"2024-04-18,5:15 PM,10캜,7캜,82 %,E,19 km/h,0 km/h,""1,007.28 hPa"",0.0 mm,Mostly Cloudy"
"2024-04-18,5:45 PM,10캜,6캜,76 %,ENE,20 km/h,0 km/h,""1,007.28 hPa"",0.0 mm,Partly Cloudy"
"2024-04-18,6:15 PM,10캜,5캜,71 %,NE,17 km/h,0 km/h,""1,007.28 hPa"",0.0 mm,Partly Cloudy"
"2024-04-18,6:45 PM,10캜,5캜,71 %,NE,15 km/h,0 km/h,""1,007.28 hPa"",0.0 mm,Partly Cloudy"
"2024-04-18,7:15 PM,10캜,5캜,71 %,ENE,15 km/h,0 km/h,""1,007.28 hPa"",0.0 mm,Partly Cloudy"
"2024-04-18,7:45 PM,11캜,3캜,58 %,NE,19 km/h,0 km/h,""1,007.28 hPa"",0.0 mm,Partly Cloudy"
"2024-04-18,8:15 PM,11캜,3캜,58 %,NE,11 km/h,0 km/h,""1,007.28 hPa"",0.0 mm,Partly Cloudy"
"2024-04-18,8:45 PM,11캜,4캜,62 %,NNE,15 km/h,0 km/h,""1,008.28 hPa"",0.0 mm,Partly Cloudy"
"2024-04-18,9:15 PM,11캜,4캜,62 %,NE,20 km/h,0 km/h,""1,008.28 hPa"",0.0 mm,Partly Cloudy"
"2024-04-18,9:45 PM,11캜,4캜,62 %,ENE,11 km/h,0 km/h,""1,009.28 hPa"",0.0 mm,Partly Cloudy"
"2024-04-18,10:15 PM,11캜,4캜,62 %,NE,24 km/h,0 km/h,""1,009.28 hPa"",0.0 mm,Fair"
"2024-04-18,10:45 PM,11캜,3캜,58 %,ENE,22 km/h,0 km/h,""1,009.28 hPa"",0.0 mm,Fair"
"2024-04-18,11:15 PM,10캜,8캜,87 %,S,4 km/h,0 km/h,""1,005.28 hPa"",0.0 mm,Partly Cloudy"
"2024-04-18,11:45 PM,10캜,7캜,82 %,E,6 km/h,0 km/h,""1,005.28 hPa"",0.0 mm,Fair"
"2024-04-19,12:15 AM,11캜,3캜,58 %,N,9 km/h,0 km/h,""1,011.28 hPa"",0.0 mm,Fair"
"2024-04-19,12:45 AM,11캜,3캜,58 %,N,13 km/h,0 km/h,""1,011.28 hPa"",0.0 mm,Fair"
"2024-04-19,1:15 AM,10캜,3캜,62 %,NNE,19 km/h,0 km/h,""1,011.28 hPa"",0.0 mm,Fair"
"2024-04-19,1:45 AM,11캜,2캜,54 %,NNE,19 km/h,0 km/h,""1,011.28 hPa"",0.0 mm,Fair"
"2024-04-19,2:15 AM,11캜,2캜,54 %,N,13 km/h,0 km/h,""1,011.28 hPa"",0.0 mm,Fair"
"2024-04-19,2:45 AM,11캜,3캜,58 %,N,13 km/h,0 km/h,""1,012.28 hPa"",0.0 mm,Fair"
"2024-04-19,3:15 AM,10캜,3캜,62 %,N,6 km/h,0 km/h,""1,012.28 hPa"",0.0 mm,Fair"
"2024-04-19,3:45 AM,10캜,3캜,62 %,NNE,7 km/h,0 km/h,""1,012.28 hPa"",0.0 mm,Fair"
"2024-04-19,4:15 AM,8캜,5캜,81 %,NNW,11 km/h,0 km/h,""1,013.28 hPa"",0.0 mm,Fair"
"2024-04-19,4:45 AM,8캜,4캜,76 %,NNE,9 km/h,0 km/h,""1,013.28 hPa"",0.0 mm,Fair"
"2024-04-19,5:15 AM,9캜,2캜,62 %,VAR,4 km/h,0 km/h,""1,013.28 hPa"",0.0 mm,Fair"
"2024-04-19,5:45 AM,7캜,6캜,93 %,SSW,6 km/h,0 km/h,""1,014.28 hPa"",0.0 mm,Fair"
"2024-04-19,6:15 AM,5캜,4캜,93 %,VAR,4 km/h,0 km/h,""1,014.28 hPa"",0.0 mm,Fair"
"2024-04-19,6:45 AM,6캜,4캜,87 %,VAR,4 km/h,0 km/h,""1,014.28 hPa"",0.0 mm,Fair"
"2024-04-19,7:15 AM,9캜,6캜,82 %,VAR,4 km/h,0 km/h,""1,015.28 hPa"",0.0 mm,Fair"
"2024-04-19,7:45 AM,11캜,6캜,71 %,VAR,4 km/h,0 km/h,""1,015.28 hPa"",0.0 mm,Fair"
"2024-04-19,8:15 AM,12캜,5캜,62 %,SW,7 km/h,0 km/h,""1,015.28 hPa"",0.0 mm,Fair"
"2024-04-19,8:45 AM,12캜,9캜,82 %,NW,7 km/h,0 km/h,""1,015.28 hPa"",0.0 mm,Fair"
"2024-04-19,9:15 AM,13캜,7캜,67 %,NNW,11 km/h,0 km/h,""1,015.28 hPa"",0.0 mm,Fair"
"2024-04-19,9:45 AM,14캜,0캜,38 %,NW,9 km/h,0 km/h,""1,015.28 hPa"",0.0 mm,Fair"
"2024-04-19,10:15 AM,14캜,0캜,38 %,VAR,7 km/h,0 km/h,""1,015.28 hPa"",0.0 mm,Fair"
"2024-04-19,10:45 AM,15캜,0캜,36 %,NW,7 km/h,0 km/h,""1,015.28 hPa"",0.0 mm,Fair"
"2024-04-19,11:15 AM,15캜,0캜,36 %,W,9 km/h,0 km/h,""1,015.28 hPa"",0.0 mm,Fair"
"2024-04-19,11:45 AM,16캜,0캜,34 %,WSW,13 km/h,0 km/h,""1,015.28 hPa"",0.0 mm,Fair"
"2024-04-19,12:15 PM,16캜,1캜,36 %,W,19 km/h,0 km/h,""1,015.28 hPa"",0.0 mm,Fair"
"2024-04-19,12:45 PM,16캜,1캜,36 %,W,22 km/h,0 km/h,""1,015.28 hPa"",0.0 mm,Fair"
"2024-04-19,1:15 PM,16캜,1캜,36 %,W,24 km/h,0 km/h,""1,015.28 hPa"",0.0 mm,Fair"
