Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
2024-05-27,1:15 AM,15 °C,15 °C,100 %,SE,6 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Partly Cloudy
2024-05-27,1:45 AM,15 °C,15 °C,100 %,ESE,4 km/h,0 km/h,"1,019.27 hPa",0.0 mm,Partly Cloudy
2024-05-27,2:15 AM,15 °C,15 °C,100 %,E,6 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-27,2:45 AM,15 °C,15 °C,100 %,E,6 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-27,3:15 AM,15 °C,15 °C,100 %,ESE,4 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-27,3:45 AM,15 °C,15 °C,100 %,ESE,6 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Partly Cloudy
2024-05-27,4:15 AM,15 °C,15 °C,100 %,ESE,7 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Partly Cloudy
2024-05-27,4:45 AM,15 °C,15 °C,100 %,ESE,6 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Partly Cloudy
2024-05-27,5:15 AM,15 °C,15 °C,100 %,ESE,7 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Partly Cloudy
2024-05-27,5:45 AM,15 °C,15 °C,100 %,E,4 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-27,6:15 AM,16 °C,16 °C,100 %,ESE,7 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-27,6:45 AM,17 °C,17 °C,100 %,ESE,6 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-27,7:15 AM,18 °C,18 °C,100 %,ESE,7 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-27,7:45 AM,19 °C,18 °C,94 %,ESE,7 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-27,8:15 AM,19 °C,17 °C,88 %,E,6 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-27,8:45 AM,20 °C,17 °C,83 %,VAR,4 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-27,9:15 AM,21 °C,18 °C,83 %,VAR,4 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-27,9:45 AM,22 °C,18 °C,78 %,VAR,6 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-27,10:15 AM,23 °C,18 °C,73 %,VAR,6 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-27,10:45 AM,23 °C,17 °C,69 %,E,7 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-27,11:15 AM,24 °C,16 °C,61 %,SE,6 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-27,11:45 AM,25 °C,14 °C,50 %,S,6 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-27,12:15 PM,25 °C,11 °C,41 %,VAR,4 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-27,12:45 PM,25 °C,19 °C,69 %,W,19 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-05-27,1:15 PM,24 °C,21 °C,83 %,W,22 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-27,1:45 PM,24 °C,18 °C,69 %,W,22 km/h,0 km/h,"1,017.28 hPa",0.0 mm,Fair
2024-05-27,2:15 PM,24 °C,18 °C,69 %,WNW,17 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-05-27,2:45 PM,24 °C,17 °C,65 %,NW,15 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-05-27,3:15 PM,24 °C,17 °C,65 %,WNW,13 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-05-27,3:45 PM,24 °C,18 °C,69 %,W,15 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-05-27,4:15 PM,23 °C,18 °C,73 %,W,19 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-05-27,4:45 PM,22 °C,18 °C,78 %,W,17 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-05-27,5:15 PM,22 °C,18 °C,78 %,W,19 km/h,0 km/h,"1,016.28 hPa",0.0 mm,Fair
2024-05-27,5:45 PM,21 °C,16 °C,73 %,WNW,13 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-27,6:15 PM,21 °C,16 °C,73 %,W,13 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-27,6:45 PM,21 °C,17 °C,78 %,W,15 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-27,7:15 PM,21 °C,18 °C,83 %,W,9 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-27,7:45 PM,20 °C,18 °C,88 %,W,9 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-27,8:15 PM,20 °C,17 °C,83 %,W,9 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-27,8:45 PM,19 °C,17 °C,88 %,WNW,6 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-27,9:15 PM,19 °C,18 °C,94 %,NW,6 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-27,9:45 PM,19 °C,18 °C,94 %,NW,6 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-27,10:15 PM,19 °C,18 °C,94 %,W,6 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-27,10:45 PM,18 °C,18 °C,100 %,WSW,7 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-27,11:15 PM,18 °C,17 °C,94 %,WNW,4 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Fair
2024-05-27,11:45 PM,17 °C,17 °C,100 %,S,2 km/h,0 km/h,"1,018.27 hPa",0.0 mm,Partly Cloudy
2024-05-28,12:15 AM,17 °C,17 °C,100 %,SSW,6 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-28,12:45 AM,17 °C,17 °C,100 %,W,4 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-28,1:15 AM,17 °C,17 °C,100 %,SW,4 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Partly Cloudy
2024-05-28,1:45 AM,18 °C,17 °C,94 %,SSE,4 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-28,2:15 AM,18 °C,17 °C,94 %,SW,4 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-28,2:45 AM,18 °C,17 °C,94 %,SSE,4 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Partly Cloudy
2024-05-28,3:15 AM,18 °C,17 °C,94 %,SSE,6 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Partly Cloudy
2024-05-28,3:45 AM,18 °C,17 °C,94 %,SSE,6 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Partly Cloudy
2024-05-28,4:15 AM,17 °C,17 °C,100 %,SSE,7 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Partly Cloudy
2024-05-28,4:45 AM,17 °C,17 °C,100 %,S,2 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Partly Cloudy
2024-05-28,5:15 AM,17 °C,17 °C,100 %,ESE,4 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Partly Cloudy
2024-05-28,5:45 AM,17 °C,17 °C,100 %,E,7 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Partly Cloudy
2024-05-28,6:15 AM,18 °C,18 °C,100 %,ESE,6 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Partly Cloudy
2024-05-28,6:45 AM,19 °C,18 °C,94 %,SE,6 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-28,7:15 AM,20 °C,20 °C,100 %,ESE,6 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-28,7:45 AM,21 °C,19 °C,88 %,ESE,4 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Partly Cloudy
2024-05-28,8:15 AM,22 °C,18 °C,78 %,SE,6 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Partly Cloudy
2024-05-28,8:45 AM,22 °C,16 °C,69 %,WSW,7 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Partly Cloudy
2024-05-28,9:15 AM,23 °C,16 °C,65 %,WNW,9 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-28,9:45 AM,23 °C,16 °C,65 %,W,11 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-28,10:15 AM,23 °C,16 °C,65 %,W,7 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-28,10:45 AM,23 °C,16 °C,65 %,W,15 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-28,11:15 AM,23 °C,16 °C,65 %,W,17 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-28,11:45 AM,24 °C,17 °C,65 %,W,15 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-28,12:15 PM,23 °C,16 °C,65 %,W,13 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-28,12:45 PM,23 °C,17 °C,69 %,W,6 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-28,1:15 PM,23 °C,17 °C,69 %,W,15 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-28,1:45 PM,23 °C,17 °C,69 %,W,13 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-28,2:15 PM,23 °C,17 °C,69 %,W,17 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
2024-05-28,2:45 PM,23 °C,15 °C,61 %,W,19 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
2024-05-28,3:15 PM,23 °C,15 °C,61 %,W,19 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
2024-05-28,3:45 PM,23 °C,17 °C,69 %,W,19 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
2024-05-28,4:15 PM,24 °C,18 °C,69 %,W,19 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
2024-05-28,4:45 PM,24 °C,18 °C,69 %,WNW,15 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
2024-05-28,5:15 PM,23 °C,18 °C,73 %,WNW,15 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
2024-05-28,5:45 PM,22 °C,18 °C,78 %,W,17 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
2024-05-28,6:15 PM,22 °C,17 °C,73 %,WNW,15 km/h,0 km/h,"1,012.28 hPa",0.0 mm,Fair
2024-05-28,6:45 PM,22 °C,18 °C,78 %,WNW,17 km/h,0 km/h,"1,012.28 hPa",0.0 mm,Fair
2024-05-28,7:15 PM,21 °C,18 °C,83 %,WNW,13 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
2024-05-28,7:45 PM,20 °C,19 °C,94 %,WNW,9 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
2024-05-28,8:15 PM,20 °C,19 °C,94 %,NW,7 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
2024-05-28,8:45 PM,20 °C,19 °C,94 %,WNW,7 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
2024-05-28,9:15 PM,20 °C,19 °C,94 %,NW,6 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
2024-05-28,9:45 PM,19 °C,19 °C,100 %,WNW,6 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-28,10:15 PM,19 °C,19 °C,100 %,NW,6 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-28,10:45 PM,18 °C,18 °C,100 %,WSW,6 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-28,11:15 PM,18 °C,17 °C,94 %,WSW,6 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-28,11:45 PM,17 °C,17 °C,100 %,S,6 km/h,0 km/h,"1,015.28 hPa",0.0 mm,Fair
2024-05-29,12:15 AM,17 °C,17 °C,100 %,SW,4 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-29,12:45 AM,17 °C,17 °C,100 %,VAR,4 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-29,1:15 AM,16 °C,16 °C,100 %,VAR,2 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-29,1:45 AM,16 °C,16 °C,100 %,VAR,2 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-29,2:15 AM,16 °C,16 °C,100 %,S,2 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-29,2:45 AM,15 °C,15 °C,100 %,SSE,6 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
2024-05-29,3:15 AM,15 °C,15 °C,100 %,ESE,7 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
2024-05-29,3:45 AM,15 °C,15 °C,100 %,ESE,6 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
2024-05-29,4:15 AM,15 °C,15 °C,100 %,ESE,7 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
2024-05-29,4:45 AM,15 °C,15 °C,100 %,ESE,2 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
2024-05-29,5:15 AM,15 °C,15 °C,100 %,ESE,6 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
2024-05-29,5:45 AM,15 °C,15 °C,100 %,E,9 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
2024-05-29,6:15 AM,17 °C,17 °C,100 %,ESE,6 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-29,6:45 AM,17 °C,17 °C,100 %,ESE,7 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-29,7:15 AM,19 °C,19 °C,100 %,VAR,4 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-29,7:45 AM,19 °C,19 °C,100 %,SE,7 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-29,8:15 AM,20 °C,18 °C,88 %,SE,7 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-29,8:45 AM,21 °C,17 °C,78 %,SE,6 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-29,9:15 AM,22 °C,17 °C,73 %,VAR,4 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-29,9:45 AM,23 °C,17 °C,69 %,VAR,4 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-29,10:15 AM,24 °C,18 °C,69 %,WNW,7 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
2024-05-29,10:45 AM,24 °C,17 °C,65 %,N,7 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
2024-05-29,11:15 AM,24 °C,18 °C,69 %,NW,13 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
2024-05-29,11:45 AM,24 °C,18 °C,69 %,NW,13 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
2024-05-29,12:15 PM,25 °C,16 °C,57 %,WNW,11 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
2024-05-29,12:45 PM,25 °C,18 °C,65 %,NW,15 km/h,0 km/h,"1,012.28 hPa",0.0 mm,Fair
2024-05-29,1:15 PM,25 °C,18 °C,65 %,W,15 km/h,0 km/h,"1,012.28 hPa",0.0 mm,Fair
2024-05-29,1:45 PM,25 °C,17 °C,61 %,WNW,13 km/h,0 km/h,"1,012.28 hPa",0.0 mm,Fair
2024-05-29,2:15 PM,25 °C,18 °C,65 %,W,22 km/h,0 km/h,"1,012.28 hPa",0.0 mm,Fair
2024-05-29,2:45 PM,24 °C,18 °C,69 %,WNW,19 km/h,0 km/h,"1,012.28 hPa",0.0 mm,Fair
2024-05-29,3:15 PM,25 °C,19 °C,69 %,WNW,19 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-29,3:45 PM,24 °C,19 °C,73 %,WNW,20 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-29,4:15 PM,23 °C,19 °C,78 %,WNW,20 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-29,4:45 PM,23 °C,19 °C,78 %,WNW,17 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-29,5:15 PM,23 °C,19 °C,78 %,WNW,17 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-29,5:45 PM,23 °C,19 °C,78 %,WNW,19 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-29,6:15 PM,22 °C,19 °C,83 %,W,17 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-29,6:45 PM,22 °C,20 °C,88 %,WNW,17 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-29,7:15 PM,22 °C,20 °C,88 %,WSW,7 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-29,7:45 PM,21 °C,20 °C,94 %,W,11 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-29,8:15 PM,20 °C,19 °C,94 %,W,11 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-29,8:45 PM,20 °C,20 °C,100 %,S,4 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-29,9:15 PM,20 °C,20 °C,100 %,SE,4 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-29,9:45 PM,19 °C,19 °C,100 %,SW,6 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-29,10:15 PM,19 °C,19 °C,100 %,SSW,7 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-29,10:45 PM,18 °C,18 °C,100 %,SW,9 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-29,11:15 PM,17 °C,17 °C,100 %,VAR,4 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-29,11:45 PM,17 °C,17 °C,100 %,S,4 km/h,0 km/h,"1,014.28 hPa",0.0 mm,Fair
2024-05-30,12:15 AM,18 °C,18 °C,100 %,SW,6 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Partly Cloudy
2024-05-30,12:45 AM,17 °C,17 °C,100 %,SW,4 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-30,1:15 AM,17 °C,17 °C,100 %,SSW,4 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Shallow Fog
2024-05-30,2:15 AM,17 °C,17 °C,100 %,ESE,9 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Partly Cloudy
2024-05-30,2:45 AM,17 °C,17 °C,100 %,ESE,9 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Partly Cloudy
2024-05-30,3:15 AM,17 °C,17 °C,100 %,ESE,9 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Partly Cloudy
2024-05-30,3:45 AM,17 °C,17 °C,100 %,ESE,7 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Partly Cloudy
2024-05-30,4:15 AM,17 °C,17 °C,100 %,ESE,7 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Mostly Cloudy
2024-05-30,4:45 AM,17 °C,17 °C,100 %,E,6 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Mostly Cloudy
2024-05-30,5:15 AM,17 °C,17 °C,100 %,ESE,7 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Fair
2024-05-30,5:45 AM,18 °C,18 °C,100 %,E,9 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Fair
2024-05-30,6:15 AM,19 °C,19 °C,100 %,E,9 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Fair
2024-05-30,6:45 AM,19 °C,19 °C,100 %,E,9 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Fair
2024-05-30,7:15 AM,20 °C,19 °C,94 %,ESE,9 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Fair
2024-05-30,7:45 AM,20 °C,19 °C,94 %,ESE,9 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Fair
2024-05-30,8:15 AM,21 °C,18 °C,83 %,ESE,7 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Fair
2024-05-30,8:45 AM,21 °C,18 °C,83 %,ESE,9 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Fair
2024-05-30,9:15 AM,22 °C,18 °C,78 %,E,9 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Fair
2024-05-30,9:45 AM,22 °C,17 °C,73 %,E,7 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Fair
2024-05-30,10:15 AM,22 °C,17 °C,73 %,SSE,4 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Fair
2024-05-30,10:45 AM,23 °C,16 °C,65 %,E,6 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Mostly Cloudy
2024-05-30,11:15 AM,22 °C,16 °C,69 %,S,6 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Mostly Cloudy
2024-05-30,11:45 AM,23 °C,18 °C,73 %,SSW,4 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Mostly Cloudy
2024-05-30,12:15 PM,23 °C,18 °C,73 %,WNW,4 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Mostly Cloudy
2024-05-30,12:45 PM,23 °C,18 °C,73 %,W,7 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Mostly Cloudy
2024-05-30,1:15 PM,23 °C,17 °C,69 %,SSW,9 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Mostly Cloudy
2024-05-30,1:45 PM,23 °C,17 °C,69 %,W,11 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Mostly Cloudy
2024-05-30,2:15 PM,23 °C,19 °C,78 %,W,13 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Mostly Cloudy
2024-05-30,2:45 PM,22 °C,19 °C,83 %,WSW,13 km/h,0 km/h,"1,005.28 hPa",0.0 mm,Mostly Cloudy
2024-05-30,3:15 PM,22 °C,19 °C,83 %,SSW,19 km/h,0 km/h,"1,005.28 hPa",0.0 mm,Mostly Cloudy
2024-05-30,3:45 PM,21 °C,19 °C,88 %,S,17 km/h,0 km/h,"1,005.28 hPa",0.0 mm,Mostly Cloudy
2024-05-30,4:15 PM,22 °C,20 °C,88 %,S,20 km/h,0 km/h,"1,005.28 hPa",0.0 mm,Mostly Cloudy
2024-05-30,4:45 PM,22 °C,19 °C,83 %,WSW,19 km/h,0 km/h,"1,005.28 hPa",0.0 mm,Mostly Cloudy
2024-05-30,5:15 PM,22 °C,19 °C,83 %,WSW,26 km/h,0 km/h,"1,004.28 hPa",0.0 mm,Mostly Cloudy
2024-05-30,5:45 PM,21 °C,19 °C,88 %,W,28 km/h,0 km/h,"1,004.28 hPa",0.0 mm,Mostly Cloudy
2024-05-30,6:15 PM,21 °C,19 °C,88 %,WSW,20 km/h,0 km/h,"1,004.28 hPa",0.0 mm,Mostly Cloudy
2024-05-30,6:45 PM,21 °C,19 °C,88 %,WSW,15 km/h,0 km/h,"1,004.28 hPa",0.0 mm,Mostly Cloudy
2024-05-30,7:15 PM,21 °C,19 °C,88 %,SW,17 km/h,0 km/h,"1,004.28 hPa",0.0 mm,Mostly Cloudy
2024-05-30,7:45 PM,21 °C,19 °C,88 %,WSW,13 km/h,0 km/h,"1,004.28 hPa",0.0 mm,Mostly Cloudy
2024-05-30,8:15 PM,21 °C,19 °C,88 %,WSW,20 km/h,0 km/h,"1,004.28 hPa",0.0 mm,Mostly Cloudy
2024-05-30,8:45 PM,21 °C,18 °C,83 %,WSW,30 km/h,0 km/h,"1,004.28 hPa",0.0 mm,Mostly Cloudy
2024-05-30,9:15 PM,21 °C,19 °C,88 %,SW,22 km/h,0 km/h,"1,004.28 hPa",0.0 mm,Mostly Cloudy
2024-05-30,9:45 PM,21 °C,19 °C,88 %,SW,17 km/h,0 km/h,"1,004.28 hPa",0.0 mm,Mostly Cloudy
2024-05-30,10:15 PM,20 °C,20 °C,100 %,SSW,7 km/h,0 km/h,"1,003.29 hPa",0.0 mm,Mostly Cloudy
2024-05-30,10:45 PM,20 °C,20 °C,100 %,S,7 km/h,0 km/h,"1,003.29 hPa",0.0 mm,Mostly Cloudy
2024-05-30,11:15 PM,18 °C,18 °C,100 %,SW,7 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-30,11:45 PM,18 °C,18 °C,100 %,WSW,7 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Partly Cloudy
2024-05-31,12:15 AM,21 °C,19 °C,88 %,ESE,9 km/h,0 km/h,"1,003.29 hPa",0.0 mm,Mostly Cloudy
2024-05-31,12:45 AM,20 °C,19 °C,94 %,SSW,24 km/h,0 km/h,"1,002.29 hPa",0.0 mm,Mostly Cloudy
2024-05-31,1:15 AM,21 °C,17 °C,78 %,SSW,28 km/h,0 km/h,"1,002.29 hPa",0.0 mm,Mostly Cloudy
2024-05-31,1:45 AM,21 °C,18 °C,83 %,SSW,13 km/h,0 km/h,"1,002.29 hPa",0.0 mm,Mostly Cloudy
2024-05-31,2:15 AM,20 °C,18 °C,88 %,S,9 km/h,0 km/h,"1,001.29 hPa",0.0 mm,Mostly Cloudy
2024-05-31,2:45 AM,20 °C,19 °C,94 %,S,15 km/h,0 km/h,"1,001.29 hPa",0.0 mm,Partly Cloudy
2024-05-31,3:15 AM,19 °C,19 °C,100 %,S,9 km/h,0 km/h,"1,001.29 hPa",0.0 mm,Partly Cloudy
2024-05-31,3:45 AM,19 °C,19 °C,100 %,VAR,4 km/h,0 km/h,"1,000.29 hPa",0.0 mm,Partly Cloudy
2024-05-31,4:15 AM,19 °C,19 °C,100 %,ESE,7 km/h,0 km/h,"1,000.29 hPa",0.0 mm,Partly Cloudy
2024-05-31,4:45 AM,18 °C,18 °C,100 %,SW,20 km/h,0 km/h,"1,001.29 hPa",0.0 mm,Partly Cloudy
2024-05-31,5:15 AM,19 °C,17 °C,88 %,SSW,31 km/h,0 km/h,"1,001.29 hPa",0.0 mm,Partly Cloudy
2024-05-31,5:45 AM,20 °C,16 °C,78 %,SW,31 km/h,0 km/h,"1,001.29 hPa",0.0 mm,Fair
2024-05-31,6:15 AM,20 °C,16 °C,78 %,SW,33 km/h,52 km/h,"1,001.29 hPa",0.0 mm,Fair / Windy
2024-05-31,6:45 AM,20 °C,15 °C,73 %,SW,37 km/h,0 km/h,"1,001.29 hPa",0.0 mm,Fair / Windy
2024-05-31,7:15 AM,20 °C,14 °C,68 %,SW,33 km/h,0 km/h,"1,002.29 hPa",0.0 mm,Fair / Windy
2024-05-31,7:45 AM,20 °C,14 °C,68 %,SW,33 km/h,0 km/h,"1,002.29 hPa",0.0 mm,Partly Cloudy / Windy
2024-05-31,8:15 AM,20 °C,14 °C,68 %,SW,35 km/h,0 km/h,"1,002.29 hPa",0.0 mm,Partly Cloudy / Windy
2024-05-31,8:45 AM,20 °C,15 °C,73 %,WSW,33 km/h,0 km/h,"1,002.29 hPa",0.0 mm,Fair / Windy
2024-05-31,9:15 AM,21 °C,16 °C,73 %,WSW,31 km/h,0 km/h,"1,002.29 hPa",0.0 mm,Fair
